t,x,y,theta,x_true,y_true,theta_true,v,omega,e_lat,e_head,path_progress
0.01,0.012694,0.666934,-0.030524,0.009995,0.657175,-0.032003,0.79992,-0.747014,0.666934,-0.030524,0.0
0.02,0.037658,0.651695,-0.041703,0.017989,0.656889,-0.039473,0.79992,-0.747014,0.666934,-0.030524,0.003333
0.03,0.031494,0.651425,-0.056734,0.025981,0.656543,-0.046943,0.79992,-0.747014,0.666934,-0.030524,0.003333
0.04,0.040705,0.662373,-0.058173,0.03397,0.656138,-0.054414,0.79992,-0.747014,0.666934,-0.030524,0.003333
0.05,0.053725,0.634896,-0.067081,0.041955,0.655673,-0.061884,0.79992,-0.747014,0.666934,-0.030524,0.003333
0.06,0.050339,0.656343,-0.075612,0.049937,0.655149,-0.069354,0.803097,-0.230461,0.656343,-0.075612,0.003333
0.07,0.052081,0.653833,-0.069776,0.057948,0.654583,-0.071659,0.803097,-0.230461,0.656343,-0.075612,0.003333
0.08,0.052242,0.658342,-0.070562,0.065958,0.653999,-0.073963,0.803097,-0.230461,0.656343,-0.075612,0.003333
0.09,0.083302,0.667588,-0.076456,0.073966,0.653396,-0.076268,0.803097,-0.230461,0.656343,-0.075612,0.006667
0.1,0.095514,0.65793,-0.079213,0.081973,0.652775,-0.078572,0.803097,-0.230461,0.656343,-0.075612,0.006667
0.11,0.08962,0.659694,-0.078993,0.089979,0.652135,-0.080877,0.802092,-0.647276,0.659694,-0.078993,0.006667
0.12,0.100662,0.646882,-0.097705,0.097971,0.651461,-0.08735,0.802092,-0.647276,0.659694,-0.078993,0.006667
0.13,0.111347,0.652747,-0.084311,0.105959,0.650736,-0.093822,0.802092,-0.647276,0.659694,-0.078993,0.006667
0.14,0.108757,0.658963,-0.109858,0.113942,0.649958,-0.100295,0.802092,-0.647276,0.659694,-0.078993,0.006667
0.15,0.113322,0.657604,-0.109848,0.12192,0.64913,-0.106768,0.802092,-0.647276,0.659694,-0.078993,0.006667
0.16,0.123804,0.653927,-0.109309,0.129893,0.648249,-0.113241,0.803822,-0.31713,0.653927,-0.109309,0.006667
0.17,0.118714,0.65682,-0.112959,0.137878,0.647328,-0.116412,0.803822,-0.31713,0.653927,-0.109309,0.006667
0.18,0.142577,0.623294,-0.118703,0.14586,0.646382,-0.119583,0.803822,-0.31713,0.653927,-0.109309,0.01
0.19,0.154193,0.632593,-0.123097,0.15384,0.64541,-0.122755,0.803822,-0.31713,0.653927,-0.109309,0.01
0.2,0.140912,0.628088,-0.130203,0.161816,0.644413,-0.125926,0.803822,-0.31713,0.653927,-0.109309,0.01
0.21,0.163425,0.641392,-0.12211,0.169789,0.643391,-0.129097,0.807582,-0.380033,0.641392,-0.12211,0.01
0.22,0.159093,0.647566,-0.131251,0.177795,0.642336,-0.132898,0.807582,-0.380033,0.641392,-0.12211,0.01
0.23,0.178892,0.624606,-0.14541,0.185798,0.641251,-0.136698,0.807582,-0.380033,0.641392,-0.12211,0.013333
0.24,0.193329,0.652718,-0.136918,0.193796,0.640135,-0.140498,0.807582,-0.380033,0.641392,-0.12211,0.013333
0.25,0.195789,0.634621,-0.138526,0.20179,0.638989,-0.144299,0.807582,-0.380033,0.641392,-0.12211,0.013333
0.26,0.202315,0.653554,-0.150973,0.20978,0.637813,-0.148099,0.803934,-0.363845,0.653554,-0.150973,0.013333
0.27,0.219554,0.640545,-0.153412,0.217729,0.636612,-0.151737,0.803934,-0.363845,0.653554,-0.150973,0.013333
0.28,0.211454,0.628745,-0.15185,0.225674,0.635382,-0.155376,0.803934,-0.363845,0.653554,-0.150973,0.013333
0.29,0.228323,0.622519,-0.157188,0.233614,0.634124,-0.159014,0.803934,-0.363845,0.653554,-0.150973,0.016667
0.3,0.210776,0.646635,-0.156842,0.24155,0.632836,-0.162653,0.803934,-0.363845,0.653554,-0.150973,0.013333
0.31,0.244102,0.609537,-0.164276,0.249481,0.63152,-0.166291,0.817139,-0.075842,0.609537,-0.164276,0.016667
0.32,0.252076,0.640309,-0.164997,0.257539,0.630164,-0.16705,0.817139,-0.075842,0.609537,-0.164276,0.016667
0.33,0.2627,0.620507,-0.166409,0.265596,0.628803,-0.167808,0.817139,-0.075842,0.609537,-0.164276,0.016667
0.34,0.279808,0.600674,-0.168598,0.273652,0.627435,-0.168566,0.817139,-0.075842,0.609537,-0.164276,0.02
0.35,0.279582,0.625918,-0.156073,0.281707,0.626061,-0.169325,0.817139,-0.075842,0.609537,-0.164276,0.02
0.36,0.291222,0.628104,-0.174058,0.289761,0.624681,-0.170083,0.811569,-0.485576,0.628104,-0.174058,0.02
0.37,0.303014,0.623711,-0.174169,0.297756,0.623288,-0.174939,0.811569,-0.485576,0.628104,-0.174058,0.02
0.38,0.310101,0.621658,-0.180753,0.305745,0.621856,-0.179795,0.811569,-0.485576,0.628104,-0.174058,0.02
0.39,0.313231,0.625304,-0.190248,0.313726,0.620385,-0.18465,0.811569,-0.485576,0.628104,-0.174058,0.02
0.4,0.336295,0.614199,-0.189092,0.3217,0.618875,-0.189506,0.811569,-0.485576,0.628104,-0.174058,0.023333
0.41,0.329901,0.618824,-0.194127,0.329667,0.617327,-0.194362,0.814353,-0.190305,0.618824,-0.194127,0.023333
0.42,0.348511,0.616154,-0.205536,0.337655,0.615747,-0.196265,0.814353,-0.190305,0.618824,-0.194127,0.023333
0.43,0.354729,0.626189,-0.197459,0.345641,0.614151,-0.198168,0.814353,-0.190305,0.618824,-0.194127,0.023333
0.44,0.347455,0.628063,-0.202636,0.353624,0.61254,-0.200071,0.814353,-0.190305,0.618824,-0.194127,0.023333
0.45,0.339909,0.60388,-0.199213,0.361603,0.610914,-0.201974,0.814353,-0.190305,0.618824,-0.194127,0.023333
0.46,0.376638,0.591417,-0.205392,0.36958,0.609273,-0.203877,0.822575,-0.10008,0.591417,-0.205392,0.026667
0.47,0.372134,0.603448,-0.204602,0.377634,0.607604,-0.204878,0.822575,-0.10008,0.591417,-0.205392,0.023333
0.48,0.384065,0.596973,-0.207584,0.385687,0.605926,-0.205879,0.822575,-0.10008,0.591417,-0.205392,0.026667
0.49,0.398378,0.595478,-0.206396,0.393738,0.604241,-0.20688,0.822575,-0.10008,0.591417,-0.205392,0.026667
0.5,0.407754,0.609216,-0.215613,0.401788,0.602547,-0.20788,0.822575,-0.10008,0.591417,-0.205392,0.026667
0.51,0.416306,0.604986,-0.202494,0.409835,0.600845,-0.208881,0.818504,-0.482037,0.604986,-0.202494,0.026667
0.52,0.403013,0.601848,-0.208104,0.417838,0.599129,-0.213702,0.818504,-0.482037,0.604986,-0.202494,0.026667
0.53,0.42351,0.584666,-0.214512,0.425833,0.597373,-0.218522,0.818504,-0.482037,0.604986,-0.202494,0.026667
0.54,0.434722,0.604954,-0.216664,0.433819,0.59558,-0.223342,0.818504,-0.482037,0.604986,-0.202494,0.03
0.55,0.436759,0.594153,-0.234702,0.441797,0.593748,-0.228163,0.818504,-0.482037,0.604986,-0.202494,0.03
0.56,0.443888,0.58624,-0.226859,0.449765,0.591877,-0.232983,0.824128,-0.004938,0.58624,-0.226859,0.03
0.57,0.435233,0.593904,-0.232094,0.457784,0.589974,-0.233032,0.824128,-0.004938,0.58624,-0.226859,0.03
0.58,0.461612,0.573382,-0.232391,0.465802,0.588071,-0.233082,0.824128,-0.004938,0.58624,-0.226859,0.03
0.59,0.474487,0.592778,-0.238398,0.47382,0.586167,-0.233131,0.824128,-0.004938,0.58624,-0.226859,0.03
0.6,0.483176,0.598146,-0.240465,0.481839,0.584263,-0.233181,0.824128,-0.004938,0.58624,-0.226859,0.033333
0.61,0.48683,0.572585,-0.226299,0.489857,0.582358,-0.23323,0.828225,-0.220713,0.572585,-0.226299,0.033333
0.62,0.495148,0.578362,-0.237948,0.497913,0.580435,-0.235437,0.828225,-0.220713,0.572585,-0.226299,0.033333
0.63,0.498034,0.574017,-0.241158,0.505964,0.578494,-0.237644,0.828225,-0.220713,0.572585,-0.226299,0.033333
0.64,0.51907,0.580199,-0.233728,0.514012,0.576536,-0.239851,0.828225,-0.220713,0.572585,-0.226299,0.033333
0.65,0.517794,0.572408,-0.235472,0.522055,0.574559,-0.242059,0.828225,-0.220713,0.572585,-0.226299,0.033333
0.66,0.531459,0.563707,-0.252834,0.530093,0.572565,-0.244266,0.830888,0.024642,0.563707,-0.252834,0.036667
0.67,0.547994,0.54893,-0.237183,0.538156,0.570557,-0.244019,0.830888,0.024642,0.563707,-0.252834,0.036667
0.68,0.54747,0.562202,-0.241459,0.546219,0.56855,-0.243773,0.830888,0.024642,0.563707,-0.252834,0.036667
0.69,0.55751,0.562331,-0.253024,0.554282,0.566546,-0.243526,0.830888,0.024642,0.563707,-0.252834,0.036667
0.7,0.567988,0.580666,-0.2478,0.562346,0.564543,-0.24328,0.830888,0.024642,0.563707,-0.252834,0.036667
0.71,0.563653,0.556808,-0.238889,0.570411,0.562543,-0.243034,0.832958,-0.329039,0.556808,-0.238889,0.036667
0.72,0.567435,0.576059,-0.24569,0.578492,0.560525,-0.246324,0.832958,-0.329039,0.556808,-0.238889,0.036667
0.73,0.586017,0.554202,-0.246997,0.586567,0.558481,-0.249614,0.832958,-0.329039,0.556808,-0.238889,0.04
0.74,0.589227,0.562986,-0.250599,0.594635,0.55641,-0.252905,0.832958,-0.329039,0.556808,-0.238889,0.04
0.75,0.603744,0.550513,-0.250468,0.602696,0.554312,-0.256195,0.832958,-0.329039,0.556808,-0.238889,0.04
0.76,0.611868,0.556712,-0.266548,0.61075,0.552188,-0.259485,0.832987,0.011752,0.556712,-0.266548,0.04
0.77,0.624002,0.566601,-0.260359,0.618801,0.550051,-0.259368,0.832987,0.011752,0.556712,-0.266548,0.04
0.78,0.639129,0.553976,-0.259093,0.626853,0.547916,-0.25925,0.832987,0.011752,0.556712,-0.266548,0.043333
0.79,0.627254,0.547273,-0.265351,0.634904,0.545781,-0.259133,0.832987,0.011752,0.556712,-0.266548,0.043333
0.8,0.623937,0.537175,-0.257546,0.642956,0.543647,-0.259015,0.832987,0.011752,0.556712,-0.266548,0.04
0.81,0.65914,0.537837,-0.267619,0.651008,0.541514,-0.258898,0.838649,-0.06479,0.537837,-0.267619,0.043333
0.82,0.656976,0.544258,-0.258138,0.659115,0.539364,-0.259546,0.838649,-0.06479,0.537837,-0.267619,0.043333
0.83,0.677667,0.547134,-0.256972,0.66722,0.537209,-0.260194,0.838649,-0.06479,0.537837,-0.267619,0.046667
0.84,0.672102,0.545064,-0.253782,0.675323,0.535049,-0.260842,0.838649,-0.06479,0.537837,-0.267619,0.043333
0.85,0.688464,0.534894,-0.26734,0.683425,0.532883,-0.26149,0.838649,-0.06479,0.537837,-0.267619,0.046667
0.86,0.675177,0.544772,-0.263319,0.691526,0.530713,-0.262137,0.836568,-0.279767,0.544772,-0.263319,0.046667
0.87,0.694222,0.529035,-0.258662,0.699603,0.528533,-0.264935,0.836568,-0.279767,0.544772,-0.263319,0.046667
0.88,0.705007,0.545045,-0.266834,0.707673,0.526332,-0.267733,0.836568,-0.279767,0.544772,-0.263319,0.046667
0.89,0.71844,0.541111,-0.270082,0.715738,0.524107,-0.27053,0.836568,-0.279767,0.544772,-0.263319,0.046667
0.9,0.735116,0.499032,-0.272913,0.723796,0.52186,-0.273328,0.836568,-0.279767,0.544772,-0.263319,0.05
0.91,0.719108,0.521612,-0.269563,0.731848,0.519591,-0.276126,0.843516,0.023147,0.521612,-0.269563,0.046667
0.92,0.731144,0.505022,-0.274037,0.739964,0.517292,-0.275894,0.843516,0.023147,0.521612,-0.269563,0.05
0.93,0.750632,0.515072,-0.280148,0.748081,0.514995,-0.275663,0.843516,0.023147,0.521612,-0.269563,0.05
0.94,0.763386,0.525333,-0.278114,0.756198,0.5127,-0.275431,0.843516,0.023147,0.521612,-0.269563,0.05
0.95,0.773859,0.507037,-0.268671,0.764315,0.510407,-0.2752,0.843516,0.023147,0.521612,-0.269563,0.05
0.96,0.783015,0.515528,-0.270514,0.772433,0.508116,-0.274968,0.845342,-0.113652,0.515528,-0.270514,0.053333
0.97,0.773363,0.506154,-0.277264,0.780568,0.505816,-0.276105,0.845342,-0.113652,0.515528,-0.270514,0.05
0.98,0.799848,0.508667,-0.270806,0.7887,0.503507,-0.277241,0.845342,-0.113652,0.515528,-0.270514,0.053333
0.99,0.78689,0.50126,-0.282349,0.796829,0.501188,-0.278378,0.845342,-0.113652,0.515528,-0.270514,0.053333
1.0,0.812816,0.491223,-0.280236,0.804956,0.498861,-0.279515,0.845342,-0.113652,0.515528,-0.270514,0.053333
1.01,0.817432,0.479366,-0.279695,0.81308,0.496524,-0.280651,0.85619,0.191649,0.479366,-0.279695,0.053333
1.02,0.828342,0.487567,-0.284921,0.821309,0.49416,-0.278735,0.85619,0.191649,0.479366,-0.279695,0.056667
1.03,0.84883,0.489411,-0.276443,0.829542,0.491813,-0.276818,0.85619,0.191649,0.479366,-0.279695,0.056667
1.04,0.83396,0.500636,-0.274641,0.837781,0.489481,-0.274902,0.85619,0.191649,0.479366,-0.279695,0.056667
1.05,0.849597,0.46109,-0.27428,0.846023,0.487164,-0.272985,0.85619,0.191649,0.479366,-0.279695,0.056667
1.06,0.839717,0.491797,-0.263559,0.85427,0.484864,-0.271069,0.852461,-0.347368,0.491797,-0.263559,0.056667
1.07,0.859897,0.473447,-0.28241,0.86248,0.482567,-0.274542,0.852461,-0.347368,0.491797,-0.263559,0.056667
1.08,0.861683,0.471394,-0.288094,0.870681,0.480242,-0.278016,0.852461,-0.347368,0.491797,-0.263559,0.056667
1.09,0.87093,0.476501,-0.281657,0.878874,0.477888,-0.28149,0.852461,-0.347368,0.491797,-0.263559,0.056667
1.1,0.88939,0.480256,-0.284955,0.887059,0.475506,-0.284963,0.852461,-0.347368,0.491797,-0.263559,0.06
1.11,0.90462,0.475281,-0.285362,0.895236,0.473095,-0.288437,0.857416,0.187985,0.475281,-0.285362,0.06
1.12,0.892652,0.45155,-0.278919,0.903458,0.470664,-0.286557,0.857416,0.187985,0.475281,-0.285362,0.06
1.13,0.919626,0.464184,-0.283739,0.911685,0.468248,-0.284677,0.857416,0.187985,0.475281,-0.285362,0.06
1.14,0.916578,0.470477,-0.281505,0.919916,0.465848,-0.282797,0.857416,0.187985,0.475281,-0.285362,0.06
1.15,0.927668,0.44447,-0.285258,0.928152,0.463463,-0.280918,0.857416,0.187985,0.475281,-0.285362,0.063333
1.16,0.931462,0.45778,-0.285656,0.936392,0.461094,-0.279038,0.862666,0.042497,0.45778,-0.285656,0.063333
1.17,0.936144,0.476766,-0.277537,0.944686,0.458719,-0.278613,0.862666,0.042497,0.45778,-0.285656,0.063333
1.18,0.944424,0.468126,-0.281081,0.95298,0.456349,-0.278188,0.862666,0.042497,0.45778,-0.285656,0.063333
1.19,0.954658,0.465763,-0.277518,0.961276,0.453981,-0.277763,0.862666,0.042497,0.45778,-0.285656,0.063333
1.2,0.976693,0.452416,-0.278669,0.969572,0.451618,-0.277338,0.862666,0.042497,0.45778,-0.285656,0.066667
1.21,0.97807,0.435566,-0.27342,0.97787,0.449257,-0.276913,0.86933,-0.02565,0.435566,-0.27342,0.066667
1.22,0.983631,0.472096,-0.271139,0.986232,0.44688,-0.277169,0.86933,-0.02565,0.435566,-0.27342,0.066667
1.23,0.993135,0.449982,-0.275718,0.994593,0.4445,-0.277426,0.86933,-0.02565,0.435566,-0.27342,0.066667
1.24,1.002137,0.444369,-0.288134,1.002953,0.442118,-0.277682,0.86933,-0.02565,0.435566,-0.27342,0.066667
1.25,1.02113,0.431077,-0.278022,1.011313,0.439734,-0.277939,0.86933,-0.02565,0.435566,-0.27342,0.066667
1.26,1.01424,0.436172,-0.274709,1.019673,0.437347,-0.278195,0.869148,-0.053595,0.436172,-0.274709,0.066667
1.27,1.032188,0.435166,-0.279833,1.028029,0.434958,-0.278731,0.869148,-0.053595,0.436172,-0.274709,0.07
1.28,1.051587,0.420891,-0.277179,1.036385,0.432565,-0.279267,0.869148,-0.053595,0.436172,-0.274709,0.07
1.29,1.047617,0.427054,-0.272986,1.044739,0.430167,-0.279803,0.869148,-0.053595,0.436172,-0.274709,0.07
1.3,1.047837,0.424114,-0.284596,1.053092,0.427764,-0.280339,0.869148,-0.053595,0.436172,-0.274709,0.07
1.31,1.058773,0.436385,-0.28052,1.061443,0.425357,-0.280875,0.869085,-0.005658,0.436385,-0.28052,0.07
1.32,1.077489,0.42903,-0.277072,1.069794,0.422948,-0.280932,0.869085,-0.005658,0.436385,-0.28052,0.073333
1.33,1.082104,0.416178,-0.291023,1.078144,0.420538,-0.280988,0.869085,-0.005658,0.436385,-0.28052,0.073333
1.34,1.103981,0.409677,-0.276484,1.086494,0.418128,-0.281045,0.869085,-0.005658,0.436385,-0.28052,0.073333
1.35,1.110686,0.421639,-0.276171,1.094843,0.415717,-0.281101,0.869085,-0.005658,0.436385,-0.28052,0.073333
1.36,1.09931,0.405903,-0.278341,1.103193,0.413306,-0.281158,0.878229,0.146494,0.405903,-0.278341,0.073333
1.37,1.097156,0.398248,-0.281854,1.111632,0.410875,-0.279693,0.878229,0.146494,0.405903,-0.278341,0.073333
1.38,1.114831,0.409713,-0.286305,1.120075,0.408457,-0.278228,0.878229,0.146494,0.405903,-0.278341,0.073333
1.39,1.130997,0.42064,-0.276132,1.128521,0.406051,-0.276763,0.878229,0.146494,0.405903,-0.278341,0.076667
1.4,1.114021,0.397678,-0.276583,1.136971,0.403658,-0.275298,0.878229,0.146494,0.405903,-0.278341,0.073333
1.41,1.124032,0.395461,-0.271965,1.145425,0.401276,-0.273833,0.881362,-0.006975,0.395461,-0.271965,0.073333
1.42,1.136342,0.428817,-0.267529,1.15391,0.398893,-0.273903,0.881362,-0.006975,0.395461,-0.271965,0.076667
1.43,1.160862,0.392238,-0.27382,1.162395,0.396508,-0.273973,0.881362,-0.006975,0.395461,-0.271965,0.076667
1.44,1.173242,0.39544,-0.2783,1.170879,0.394124,-0.274043,0.881362,-0.006975,0.395461,-0.271965,0.076667
1.45,1.19791,0.39893,-0.279544,1.179364,0.391738,-0.274112,0.881362,-0.006975,0.395461,-0.271965,0.08
1.46,1.197809,0.389604,-0.275886,1.187849,0.389352,-0.274182,0.883119,0.061289,0.389604,-0.275886,0.08
1.47,1.200487,0.375406,-0.272818,1.196351,0.386963,-0.273569,0.883119,0.061289,0.389604,-0.275886,0.08
1.48,1.20018,0.386901,-0.26813,1.204854,0.38458,-0.272956,0.883119,0.061289,0.389604,-0.275886,0.08
1.49,1.222605,0.388319,-0.27434,1.213359,0.382202,-0.272343,0.883119,0.061289,0.389604,-0.275886,0.08
1.5,1.204301,0.359011,-0.280253,1.221866,0.379829,-0.271731,0.883119,0.061289,0.389604,-0.275886,0.08
1.51,1.222889,0.37443,-0.272838,1.230373,0.377461,-0.271118,0.887671,0.07348,0.37443,-0.272838,0.08
1.52,1.232265,0.384402,-0.268908,1.238927,0.375087,-0.270383,0.887671,0.07348,0.37443,-0.272838,0.083333
1.53,1.246008,0.378691,-0.273233,1.247482,0.37272,-0.269648,0.887671,0.07348,0.37443,-0.272838,0.083333
1.54,1.252219,0.369882,-0.267692,1.256039,0.370358,-0.268913,0.887671,0.07348,0.37443,-0.272838,0.083333
1.55,1.267589,0.366325,-0.267895,1.264597,0.368003,-0.268179,0.887671,0.07348,0.37443,-0.272838,0.083333
1.56,1.282173,0.360477,-0.256962,1.273158,0.365654,-0.267444,0.891857,-0.048937,0.360477,-0.256962,0.086667
1.57,1.260981,0.339642,-0.271423,1.281758,0.363295,-0.267933,0.891857,-0.048937,0.360477,-0.256962,0.083333
1.58,1.304909,0.342988,-0.279216,1.290358,0.360932,-0.268422,0.891857,-0.048937,0.360477,-0.256962,0.086667
1.59,1.297675,0.357206,-0.271071,1.298957,0.358564,-0.268912,0.891857,-0.048937,0.360477,-0.256962,0.086667
1.6,1.308677,0.348141,-0.275705,1.307554,0.356193,-0.269401,0.891857,-0.048937,0.360477,-0.256962,0.086667
1.61,1.30884,0.349168,-0.265054,1.316151,0.353817,-0.269891,0.89525,0.154473,0.349168,-0.265054,0.086667
1.62,1.332227,0.372521,-0.266932,1.324781,0.351436,-0.268346,0.89525,0.154473,0.349168,-0.265054,0.09
1.63,1.331804,0.325538,-0.259934,1.333415,0.349069,-0.266801,0.89525,0.154473,0.349168,-0.265054,0.09
1.64,1.34678,0.355267,-0.257303,1.342052,0.346716,-0.265256,0.89525,0.154473,0.349168,-0.265054,0.09
1.65,1.359668,0.335585,-0.261393,1.350694,0.344376,-0.263712,0.89525,0.154473,0.349168,-0.265054,0.09
1.66,1.342061,0.351536,-0.254316,1.359338,0.342049,-0.262167,0.894539,-0.101028,0.351536,-0.254316,0.09
1.67,1.364872,0.356272,-0.262763,1.367977,0.339726,-0.263177,0.894539,-0.101028,0.351536,-0.254316,0.09
1.68,1.369256,0.337798,-0.266789,1.376613,0.337394,-0.264187,0.894539,-0.101028,0.351536,-0.254316,0.09
1.69,1.370917,0.332634,-0.263785,1.385247,0.335054,-0.265198,0.894539,-0.101028,0.351536,-0.254316,0.09
1.7,1.401699,0.345555,-0.260361,1.393878,0.332705,-0.266208,0.894539,-0.101028,0.351536,-0.254316,0.093333
1.71,1.418657,0.335415,-0.273842,1.402508,0.330348,-0.267218,0.899376,0.305953,0.335415,-0.273842,0.093333
1.72,1.409066,0.330079,-0.26675,1.411186,0.327986,-0.264159,0.899376,0.305953,0.335415,-0.273842,0.093333
1.73,1.414591,0.335589,-0.260159,1.419871,0.325651,-0.261099,0.899376,0.305953,0.335415,-0.273842,0.093333
1.74,1.427969,0.323967,-0.259231,1.428564,0.323343,-0.25804,0.899376,0.305953,0.335415,-0.273842,0.096667
1.75,1.435508,0.32069,-0.264455,1.437263,0.321061,-0.25498,0.899376,0.305953,0.335415,-0.273842,0.096667
1.76,1.456955,0.328729,-0.248851,1.445969,0.318806,-0.251921,0.901381,-0.14434,0.328729,-0.248851,0.096667
1.77,1.472759,0.330289,-0.25251,1.454697,0.316553,-0.253364,0.901381,-0.14434,0.328729,-0.248851,0.096667
1.78,1.444747,0.326093,-0.259217,1.463422,0.314287,-0.254807,0.901381,-0.14434,0.328729,-0.248851,0.096667
1.79,1.464187,0.321717,-0.252445,1.472143,0.312009,-0.256251,0.901381,-0.14434,0.328729,-0.248851,0.096667
1.8,1.485901,0.326878,-0.252871,1.480861,0.309718,-0.257694,0.901381,-0.14434,0.328729,-0.248851,0.1
1.81,1.497067,0.30385,-0.262215,1.489575,0.307414,-0.259138,0.908845,0.325076,0.30385,-0.262215,0.1
1.82,1.490259,0.310108,-0.248545,1.498364,0.3051,-0.255887,0.908845,0.325076,0.30385,-0.262215,0.1
1.83,1.50646,0.305969,-0.252588,1.50716,0.302814,-0.252636,0.908845,0.325076,0.30385,-0.262215,0.1
1.84,1.523983,0.293319,-0.244826,1.515964,0.300556,-0.249385,0.908845,0.325076,0.30385,-0.262215,0.1
1.85,1.514822,0.299301,-0.254056,1.524775,0.298327,-0.246135,0.908845,0.325076,0.30385,-0.262215,0.1
1.86,1.534652,0.28381,-0.236148,1.533593,0.296127,-0.242884,0.914857,-0.042745,0.28381,-0.236148,0.103333
1.87,1.540346,0.293578,-0.239124,1.542472,0.293925,-0.243311,0.914857,-0.042745,0.28381,-0.236148,0.103333
1.88,1.549845,0.304806,-0.238585,1.551351,0.291719,-0.243739,0.914857,-0.042745,0.28381,-0.236148,0.103333
1.89,1.55277,0.283565,-0.241542,1.560229,0.289509,-0.244166,0.914857,-0.042745,0.28381,-0.236148,0.103333
1.9,1.584252,0.2867,-0.252455,1.569105,0.287296,-0.244594,0.914857,-0.042745,0.28381,-0.236148,0.106667
1.91,1.584457,0.289277,-0.247617,1.577981,0.285079,-0.245021,0.913217,0.118106,0.289277,-0.247617,0.106667
1.92,1.56981,0.278271,-0.237133,1.586842,0.282869,-0.24384,0.913217,0.118106,0.289277,-0.247617,0.103333
1.93,1.591409,0.29006,-0.240898,1.595705,0.280669,-0.242659,0.913217,0.118106,0.289277,-0.247617,0.106667
1.94,1.603661,0.266835,-0.244995,1.604571,0.27848,-0.241478,0.913217,0.118106,0.289277,-0.247617,0.106667
1.95,1.613985,0.272541,-0.231281,1.61344,0.276301,-0.240297,0.913217,0.118106,0.289277,-0.247617,0.106667
1.96,1.621917,0.274414,-0.233093,1.622311,0.274133,-0.239116,0.917676,0.023379,0.274414,-0.233093,0.106667
1.97,1.62918,0.260662,-0.234988,1.631227,0.271961,-0.238882,0.917676,0.023379,0.274414,-0.233093,0.11
1.98,1.629898,0.253861,-0.237249,1.640143,0.26979,-0.238648,0.917676,0.023379,0.274414,-0.233093,0.11
1.99,1.661005,0.272169,-0.241719,1.64906,0.267622,-0.238414,0.917676,0.023379,0.274414,-0.233093,0.11
2.0,1.651831,0.254922,-0.243497,1.657977,0.265456,-0.238181,0.917676,0.023379,0.274414,-0.233093,0.11
2.01,1.666888,0.268447,-0.235645,1.666895,0.263292,-0.237947,0.919466,0.11793,0.268447,-0.235645,0.11
2.02,1.66636,0.271689,-0.238186,1.675832,0.26113,-0.236768,0.919466,0.11793,0.268447,-0.235645,0.11
2.03,1.690346,0.263741,-0.231262,1.684772,0.258978,-0.235588,0.919466,0.11793,0.268447,-0.235645,0.113333
2.04,1.690886,0.248737,-0.241853,1.693714,0.256838,-0.234409,0.919466,0.11793,0.268447,-0.235645,0.113333
2.05,1.699252,0.254481,-0.235475,1.702658,0.254707,-0.23323,0.919466,0.11793,0.268447,-0.235645,0.113333
2.06,1.72506,0.270745,-0.226421,1.711605,0.252587,-0.23205,0.918777,-0.045682,0.270745,-0.226421,0.116667
2.07,1.709397,0.268892,-0.223063,1.720546,0.250472,-0.232507,0.918777,-0.045682,0.270745,-0.226421,0.113333
2.08,1.726466,0.245302,-0.233887,1.729486,0.248353,-0.232964,0.918777,-0.045682,0.270745,-0.226421,0.116667
2.09,1.747431,0.253828,-0.233726,1.738425,0.24623,-0.233421,0.918777,-0.045682,0.270745,-0.226421,0.116667
2.1,1.746443,0.251289,-0.235336,1.747363,0.244103,-0.233878,0.918777,-0.045682,0.270745,-0.226421,0.116667
2.11,1.745706,0.251496,-0.236495,1.7563,0.241972,-0.234334,0.924551,0.278828,0.251496,-0.236495,0.116667
2.12,1.756249,0.220914,-0.232127,1.765296,0.239837,-0.231546,0.924551,0.278828,0.251496,-0.236495,0.116667
2.13,1.774939,0.222166,-0.2216,1.774298,0.237728,-0.228758,0.924551,0.278828,0.251496,-0.236495,0.116667
2.14,1.781729,0.234864,-0.221676,1.783305,0.235644,-0.22597,0.924551,0.278828,0.251496,-0.236495,0.12
2.15,1.784965,0.247047,-0.238812,1.792319,0.233585,-0.223181,0.924551,0.278828,0.251496,-0.236495,0.12
2.16,1.801526,0.2299,-0.213928,1.801338,0.231552,-0.220393,0.93103,0.016706,0.2299,-0.213928,0.12
2.17,1.793127,0.237172,-0.219653,1.810423,0.229517,-0.220226,0.93103,0.016706,0.2299,-0.213928,0.12
2.18,1.809747,0.238517,-0.212893,1.819509,0.227484,-0.220059,0.93103,0.016706,0.2299,-0.213928,0.12
2.19,1.830828,0.236703,-0.221317,1.828595,0.225452,-0.219892,0.93103,0.016706,0.2299,-0.213928,0.123333
2.2,1.837153,0.225616,-0.218733,1.837681,0.223422,-0.219725,0.93103,0.016706,0.2299,-0.213928,0.123333
2.21,1.840552,0.199931,-0.227363,1.846768,0.221394,-0.219558,0.940021,0.414846,0.199931,-0.227363,0.123333
2.22,1.845493,0.225605,-0.217201,1.855946,0.219365,-0.215409,0.940021,0.414846,0.199931,-0.227363,0.123333
2.23,1.867102,0.214628,-0.212725,1.865133,0.217375,-0.211261,0.940021,0.414846,0.199931,-0.227363,0.123333
2.24,1.901696,0.21152,-0.204299,1.874329,0.215423,-0.207112,0.940021,0.414846,0.199931,-0.227363,0.126667
