t,x,y,theta,x_true,y_true,theta_true,v,omega,e_lat,e_head,path_progress
28.1,27.51811,-0.019463,-0.001553,27.526756,-0.012603,-0.004094,0.999971,-0.054874,9.6e-05,-0.004173,1.0
28.15,27.564738,0.010325,0.005165,27.576521,-0.012745,-0.000287,0.994161,0.108911,-0.019463,-0.001553,1.0
28.2,27.62347,-0.023048,-0.010875,27.626339,-0.012924,-0.009911,0.996902,-0.267836,0.010325,0.005165,1.0
28.25,27.683431,-0.0327,0.004653,27.676029,-0.013248,0.001898,0.993086,0.362184,-0.023048,-0.010875,1.0
28.3,27.727294,-0.011661,0.000998,27.725567,-0.013032,0.003561,0.99019,-0.04897,-0.0327,0.004653,1.0
28.35,27.762425,-0.008147,-0.004563,27.775329,-0.012955,-0.000861,0.996502,-0.0983,-0.011661,0.000998,1.0
28.4,27.83472,-0.01119,-0.012786,27.825197,-0.013019,-0.000726,0.997556,0.027933,-0.008147,-0.004563,1.0
28.45,27.866285,-0.015964,0.00755,27.875038,-0.012958,0.003835,0.996643,0.107049,-0.01119,-0.012786,1.0
28.5,27.914751,-0.024575,-0.002622,27.924812,-0.012832,-0.00077,0.995211,-0.141879,-0.015964,0.00755,1.0
28.55,27.96206,-0.034516,-0.003112,27.974469,-0.012811,0.003968,0.992627,0.15392,-0.024575,-0.002622,1.0
28.6,28.02436,-0.016328,0.007544,28.02398,-0.012469,0.009401,0.989645,0.097341,-0.034516,-0.003112,1.0
28.65,28.083657,-0.011821,0.00081,28.073679,-0.012119,0.002311,0.995102,-0.201579,-0.016328,0.007544,1.0
28.7,28.113572,-0.029444,-0.000112,28.123489,-0.012073,0.00135,0.996454,0.026373,-0.011821,0.00081,1.0
28.75,28.18566,-0.005793,0.006498,28.173099,-0.011887,0.007036,0.991167,0.135537,-0.029444,-0.000112,1.0
28.8,28.214162,-0.02976,0.001381,28.222941,-0.011645,-0.000114,0.998262,-0.21263,-0.005793,0.006498,1.0
28.85,28.287538,0.003135,0.003543,28.272566,-0.011583,0.005957,0.991072,0.204933,-0.02976,0.001381,1.0
28.9,28.316296,-0.027837,-0.001176,28.322439,-0.011384,-0.001508,0.999059,-0.237854,0.003135,0.003543,1.0
28.95,28.3691,-0.019968,0.001901,28.372095,-0.01137,0.005959,0.991649,0.246136,-0.027837,-0.001176,1.0
29.0,28.415655,-0.016943,0.000919,28.42177,-0.011015,0.005852,0.99401,-0.064208,-0.019968,0.001901,1.0
29.05,28.494147,0.003844,0.016925,28.471507,-0.010756,0.00503,0.994917,-0.004494,-0.016943,0.000919,1.0
29.1,28.526919,-0.006844,-0.005095,28.521409,-0.010747,-0.007045,0.998847,-0.300757,0.003844,0.016925,1.0
29.15,28.575983,-0.007002,-0.001164,28.571314,-0.011039,-0.000261,0.997947,0.244785,-0.006844,-0.005095,1.0
29.2,28.629442,-0.008692,0.006333,28.62121,-0.010968,0.000872,0.997899,-0.032867,-0.007002,-0.001164,1.0
29.25,28.685426,0.009714,-0.011657,28.671085,-0.01099,-0.002003,0.997392,-0.063662,-0.008692,0.006333,1.0
29.3,28.72144,-0.007279,-0.003839,28.720942,-0.011095,-0.001442,0.997086,0.029952,0.009714,-0.011657,1.0
29.35,28.754555,-0.007553,-0.002826,28.770825,-0.011119,0.000546,0.997816,0.042216,-0.007279,-0.003839,1.0
29.4,28.800193,-0.008034,0.002038,28.820713,-0.011077,0.000763,0.997734,-0.005131,-0.007553,-0.002826,1.0
29.45,28.885036,-0.027334,-0.007633,28.870594,-0.011076,-0.001002,0.99759,-0.042851,-0.008034,0.002038,1.0
29.5,28.92101,-0.008495,0.008968,28.920241,-0.010965,0.007649,0.9918,0.226982,-0.027334,-0.007633,1.0
29.55,28.994072,-0.003035,0.002578,28.970056,-0.010693,-0.000662,0.997452,-0.264504,-0.008495,0.008968,1.0
29.6,29.02279,0.004267,0.000399,29.019994,-0.010841,-0.003121,0.99909,0.004647,-0.003035,0.002578,1.0
29.65,29.06522,-0.003996,-0.007172,29.069934,-0.011031,-0.004871,0.99872,-0.044931,0.004267,0.000399,1.0
29.7,29.118654,-0.007099,0.005395,29.119872,-0.011202,-0.000715,0.998801,0.115143,-0.003996,-0.007172,1.0
29.75,29.170816,-0.028822,-0.010206,29.169775,-0.011263,-0.003396,0.99787,-0.0958,-0.007099,0.005395,1.0
29.8,29.251702,-0.009138,0.009215,29.219408,-0.011239,0.007466,0.991353,0.295493,-0.028822,-0.010206,1.0
29.85,29.274348,-0.028891,0.005914,29.26921,-0.010968,-0.001246,0.997259,-0.291683,-0.009138,0.009215,1.0
29.9,29.291738,-0.0089,0.001068,29.318836,-0.011036,0.002094,0.991333,0.156424,-0.028891,0.005914,1.0
29.95,29.399586,-0.000324,-0.00262,29.368643,-0.010929,0.000261,0.99733,-0.084934,-0.0089,0.001068,1.0
30.0,29.42545,-0.020225,0.003145,29.418612,-0.010978,-0.001763,0.999903,-0.02935,-0.000324,-0.00262,1.0
30.05,29.467174,0.003883,0.015639,29.468368,-0.011015,0.001122,0.993932,0.079446,-0.020225,0.003145,1.0
30.1,29.530009,-0.015267,-0.011808,29.518261,-0.011155,-0.00968,0.998835,-0.289896,0.003883,0.015639,1.0
30.15,29.565558,-0.013321,-0.002207,29.568064,-0.011479,0.001886,0.99542,0.361617,-0.015267,-0.011808,1.0
30.2,29.607403,-0.002474,0.000548,29.617858,-0.011288,0.002266,0.996004,-0.080918,-0.013321,-0.002207,1.0
30.25,29.661657,-0.030282,0.004289,29.667788,-0.011289,-0.002445,0.999258,-0.097527,-0.002474,0.000548,1.0
30.3,29.721504,0.002694,0.003858,29.717417,-0.011333,0.002709,0.990915,0.153221,-0.030282,0.004289,1.0
30.35,29.762213,-0.016622,-0.007486,29.767294,-0.011302,-0.004435,0.999192,-0.216913,0.002694,0.003858,1.0
30.4,29.808021,-0.013551,0.004484,29.817086,-0.011439,0.002507,0.995013,0.227784,-0.016622,-0.007486,1.0
30.45,29.858606,-0.016316,0.003207,29.866873,-0.011306,5.5e-05,0.995935,-0.118242,-0.013551,0.004484,1.0
30.5,29.915064,-0.001636,0.005398,29.916637,-0.011334,8e-06,0.995105,0.028393,-0.016316,0.003207,1.0
30.55,29.966283,-0.0041,-0.009675,29.966568,-0.011421,-0.004731,0.999509,-0.125569,-0.001636,0.005398,1.0
30.6,30.03582,-0.013285,0.005345,30.016514,-0.011597,-0.000166,0.99877,0.145506,-0.0041,-0.009675,1.0
30.65,30.064879,0.007191,0.00292,30.066342,-0.011597,-0.001547,0.996015,-0.070898,-0.013285,0.005345,1.0
30.7,30.111633,-0.017192,-0.009984,30.116215,-0.011809,-0.007437,0.997843,-0.12953,0.007191,0.00292,1.0
30.75,30.161896,-0.026159,0.009149,30.165987,-0.012018,0.002308,0.994842,0.276,-0.017192,-0.009984,1.0
30.8,30.195674,0.000479,0.000867,30.215621,-0.011857,0.001211,0.992152,-0.096413,-0.026159,0.009149,1.0
30.85,30.270478,0.007906,0.006207,30.265537,-0.011926,-0.004065,0.999856,-0.107797,0.000479,0.000867,1.0
30.9,30.317015,-0.003725,-0.008799,30.315439,-0.012273,-0.009945,0.997628,-0.120042,0.007906,0.006207,1.0
30.95,30.375317,-0.010399,-0.012244,30.365369,-0.012665,-0.003223,0.998883,0.198046,-0.003725,-0.008799,1.0
31.0,30.417405,-0.014735,-0.002489,30.415233,-0.012665,0.002361,0.99688,0.090082,-0.010399,-0.012244,1.0
31.05,30.44895,-0.020579,0.004057,30.465025,-0.01254,0.001587,0.995579,-0.041872,-0.014735,-0.002489,1.0
31.1,30.510351,-0.000552,0.000104,30.514734,-0.01249,0.000693,0.993826,-0.01188,-0.020579,0.004057,1.0
31.15,30.574423,-0.007989,-0.00906,30.564665,-0.01254,-0.003427,0.999834,-0.100022,-0.000552,0.000104,1.0
31.2,30.643435,-0.004177,0.002391,30.614567,-0.012651,0.000849,0.997603,0.131896,-0.007989,-0.00906,1.0
31.25,30.652986,0.000344,-0.009546,30.664493,-0.01265,-0.00286,0.998747,-0.125694,-0.004177,0.002391,1.0
31.3,30.716725,-0.009417,-0.00602,30.714476,-0.012791,-0.001188,0.999897,0.073224,0.000344,-0.009546,1.0
31.35,30.751006,-0.008147,0.000246,30.764362,-0.012785,0.001168,0.997175,0.040602,-0.009417,-0.00602,1.0
31.4,30.819191,-0.007809,-0.004059,30.814236,-0.012756,-0.000837,0.997556,-0.060278,-0.008147,0.000246,1.0
31.45,30.861108,-0.02537,0.007419,30.864118,-0.012796,5e-05,0.997657,0.037242,-0.007809,-0.004059,1.0
31.5,30.920882,-0.014308,0.005932,30.91379,-0.012761,0.001176,0.992389,0.018851,-0.02537,0.007419,1.0
31.55,30.973189,-0.018948,-0.007592,30.963542,-0.012742,-0.001025,0.995708,-0.059749,-0.014308,0.005932,1.0
31.6,30.99998,-0.015815,0.0038,31.013272,-0.012692,0.004807,0.994315,0.160744,-0.018948,-0.007592,1.0
31.65,31.059111,-0.006438,0.004518,31.063025,-0.012468,0.002036,0.995255,-0.109469,-0.015815,0.0038,1.0
31.7,31.117875,-0.020647,-0.007113,31.1129,-0.012475,-0.002022,0.998069,-0.074067,-0.006438,0.004518,1.0
31.75,31.16002,-0.012691,0.000461,31.162633,-0.012446,0.005409,0.993806,0.204283,-0.020647,-0.007113,1.0
31.8,31.197631,-0.023477,-0.002034,31.212418,-0.012169,0.003232,0.996193,-0.105491,-0.012691,0.000461,1.0
31.85,31.257123,-0.006311,0.01317,31.262098,-0.011972,0.006378,0.992957,0.105008,-0.023477,-0.002034,1.0
31.9,31.320869,-0.005934,-0.000829,31.311951,-0.011809,-0.002663,0.998107,-0.252265,-0.006311,0.01317,1.0
31.95,31.359261,-0.017462,0.001782,31.361861,-0.01197,-0.000911,0.99822,0.106855,-0.005934,-0.000829,1.0
32.0,31.396913,-0.01742,0.002914,31.411633,-0.011924,0.002341,0.994761,0.054584,-0.017462,0.001782,1.0
32.05,31.454159,0.004184,0.007963,31.461372,-0.011787,0.002684,0.994774,-0.005056,-0.01742,0.002914,1.0
32.1,31.502009,0.004069,-0.005051,31.511269,-0.011816,-0.005398,0.998745,-0.200787,0.004184,0.007963,1.0
32.15,31.55309,-0.018214,0.000806,31.561207,-0.012097,-0.003502,0.998779,0.097581,0.004069,-0.005051,1.0
32.2,31.618806,-0.021527,-0.001888,31.610976,-0.012152,0.001308,0.994536,0.095866,-0.018214,0.000806,1.0
32.25,31.670255,-0.034566,0.007594,31.660663,-0.011997,0.00464,0.993542,0.059337,-0.021527,-0.001888,1.0
32.3,31.724038,-0.004112,0.00213,31.710182,-0.011726,0.005991,0.98963,0.018939,-0.034566,0.007594,1.0
32.35,31.774127,-0.002626,0.009693,31.760029,-0.011538,0.000214,0.998766,-0.149154,-0.004112,0.00213,1.0
32.4,31.830794,-0.015097,-0.005268,31.809985,-0.01167,-0.005076,0.999212,-0.09496,-0.002626,0.009693,1.0
32.45,31.859603,-0.019485,0.004359,31.859796,-0.011797,0.002411,0.995471,0.210916,-0.015097,-0.005268,1.0
32.5,31.924908,-0.017205,0.002998,31.909516,-0.01162,0.002668,0.994154,-0.046303,-0.019485,0.004359,1.0
32.55,31.965913,-0.015863,0.001343,31.959251,-0.011507,0.002259,0.994838,0.001338,-0.017205,0.002998,1.0
32.6,31.992669,-0.010489,-0.001312,32.009009,-0.011385,0.002702,0.995241,0.010733,-0.015863,0.001343,1.0
32.65,32.066082,-0.008317,0.007111,32.058835,-0.011251,0.002525,0.996853,-0.007107,-0.010489,-0.001312,1.0
32.7,32.109906,-0.009282,-0.001212,32.108704,-0.011204,-0.001317,0.997505,-0.094273,-0.008317,0.007111,1.0
32.75,32.163402,-0.003435,0.013304,32.158568,-0.011252,0.000727,0.997215,0.074682,-0.009282,-0.001212,1.0
32.8,32.207812,-0.026324,-0.008452,32.208498,-0.011328,-0.005808,0.99897,-0.182055,-0.003435,0.013304,1.0
32.85,32.250553,-0.018241,0.008581,32.258172,-0.011422,0.006261,0.992103,0.347245,-0.026324,-0.008452,1.0
32.9,32.306798,-0.027876,0.002344,32.307873,-0.011106,0.002165,0.994528,-0.189215,-0.018241,0.008581,1.0
32.95,32.355318,-0.002752,-0.002689,32.357483,-0.010983,0.005317,0.991637,0.126096,-0.027876,0.002344,1.0
33.0,32.393177,0.001093,-0.001937,32.407366,-0.010752,0.002051,0.999174,-0.113163,-0.002752,-0.002689,1.0
33.05,32.444874,-0.009885,-0.006906,32.457345,-0.010731,-0.000591,0.999672,-0.037749,0.001093,-0.001937,1.0
33.1,32.498296,0.003417,0.001382,32.507223,-0.010682,0.003796,0.997035,0.119112,-0.009885,-0.006906,1.0
33.15,32.533882,-0.006288,-0.002533,32.557152,-0.010569,-0.001552,0.998975,-0.163497,0.003417,0.001382,1.0
33.2,32.599313,0.000121,0.004758,32.607066,-0.010648,0.000447,0.998114,0.090858,-0.006288,-0.002533,1.0
33.25,32.655549,-0.008733,0.005323,32.657045,-0.010678,-0.003296,0.999964,-0.116286,0.000121,0.004758,1.0
33.3,32.706531,-0.024187,-0.002521,32.70694,-0.010863,-0.00291,0.99738,0.038718,-0.008733,0.005323,1.0
33.35,32.758987,-0.005263,0.011656,32.756623,-0.010849,0.00461,0.992744,0.178325,-0.024187,-0.002521,1.0
33.4,32.811233,-0.008143,-0.006238,32.806487,-0.010741,-0.0037,0.998421,-0.252333,-0.005263,0.011656,1.0
33.45,32.850706,-0.01187,0.00216,32.856373,-0.010902,0.000607,0.997557,0.170743,-0.008143,-0.006238,1.0
33.5,32.901402,-0.011866,-0.005172,32.906207,-0.010831,0.000509,0.996439,-0.04512,-0.01187,0.00216,1.0
33.55,32.961097,-0.023825,-0.001554,32.956028,-0.010769,0.00292,0.99644,0.07155,-0.011866,-0.005172,1.0
33.6,33.003798,-0.020945,0.008155,33.005706,-0.010542,0.006181,0.992853,0.063639,-0.023825,-0.001554,1.0
33.65,33.044748,-0.008964,0.004208,33.055383,-0.010282,0.003017,0.993716,-0.095016,-0.020945,0.008155,1.0
33.7,33.116251,-0.001857,0.003581,33.105212,-0.010212,0.000161,0.997311,-0.047632,-0.008964,0.004208,1.0
33.75,33.173995,-0.009395,-0.005525,33.155163,-0.010267,-0.002408,0.999443,-0.052338,-0.001857,0.003581,1.0
33.8,33.218902,-0.009002,-0.008272,33.205045,-0.010308,0.002221,0.997181,0.12882,-0.009395,-0.005525,1.0
33.85,33.25925,-0.009759,0.008181,33.254908,-0.010112,0.004904,0.997299,0.034868,-0.009002,-0.008272,1.0
33.9,33.299231,-0.019792,-0.005207,33.304764,-0.009964,-0.000368,0.997072,-0.140515,-0.009759,0.008181,1.0
33.95,33.353164,-0.02615,-0.002166,33.354497,-0.009894,0.005829,0.994062,0.190061,-0.019792,-0.005207,1.0
34.0,33.410545,0.000229,0.003739,33.404122,-0.009489,0.009282,0.992155,0.038796,-0.02615,-0.002166,1.0
34.05,33.463342,-0.037997,0.007644,33.45404,-0.009186,0.000756,0.999931,-0.22283,0.000229,0.003739,1.0
34.1,33.495034,-0.010859,0.003197,33.503583,-0.009074,0.007318,0.988601,0.219742,-0.037997,0.007644,1.0
34.15,33.535171,-0.023819,0.005843,33.553337,-0.008715,0.004308,0.996742,-0.130174,-0.010859,0.003197,1.0
34.2,33.596158,0.006239,0.005348,33.603018,-0.008508,0.005587,0.992854,0.06452,-0.023819,0.005843,1.0
34.25,33.651565,0.000474,-0.009215,33.652872,-0.008363,-0.001914,0.998128,-0.203668,0.006239,0.005348,1.0
34.3,33.710325,0.003012,-0.001443,33.702847,-0.008425,0.002328,0.999858,0.156966,0.000474,-0.009215,1.0
34.35,33.76739,0.00062,-0.001515,33.752809,-0.008309,0.000354,0.999096,-0.088582,0.003012,-0.001443,1.0
34.4,33.797355,-0.011902,-0.001375,33.802793,-0.008326,-0.000262,0.999814,0.006746,0.00062,-0.001515,1.0
34.45,33.86081,-0.000183,-0.004197,33.852648,-0.008272,0.003032,0.996429,0.08065,-0.011902,-0.001375,1.0
34.5,33.911285,-0.00763,0.008034,33.90261,-0.008124,0.001835,0.999945,-0.050089,-0.000183,-0.004197,1.0
34.55,33.956092,-0.003688,-0.000401,33.952518,-0.00811,-0.00141,0.997711,-0.068583,-0.00763,0.008034,1.0
34.6,34.013242,-0.019786,0.002198,34.002451,-0.00818,-0.000541,0.998894,0.038866,-0.003688,-0.000401,1.0
34.65,34.057218,-0.004256,-0.003676,34.052202,-0.008121,0.003269,0.994064,0.085533,-0.019786,0.002198,1.0
34.7,34.094155,-0.006093,0.012852,34.102091,-0.007955,0.002344,0.998723,-0.044507,-0.004256,-0.003676,1.0
34.75,34.151243,-0.016801,-0.004983,34.152005,-0.007976,-0.003983,0.998172,-0.14706,-0.006093,0.012852,1.0
34.8,34.188352,0.001222,0.005916,34.201785,-0.00806,0.003589,0.99496,0.226069,-0.016801,-0.004983,1.0
34.85,34.240196,0.002274,-0.002584,34.25172,-0.007953,-0.002848,0.999634,-0.217446,0.001222,0.005916,1.0
34.9,34.301474,0.000403,0.006762,34.301688,-0.00815,-0.002879,0.999318,0.053604,0.002274,-0.002584,1.0
34.95,34.356622,-0.003664,-0.000369,34.351676,-0.008339,-0.005791,0.999879,-0.086214,0.000403,0.006762,1.0
35.0,34.398909,-0.01862,-0.000604,34.40163,-0.008606,-0.003593,0.998901,0.076515,-0.003664,-0.000369,1.0
35.05,34.447419,0.000237,0.004965,34.451396,-0.008667,0.001376,0.994414,0.105093,-0.01862,-0.000604,1.0
35.1,34.509884,-0.012927,0.001609,34.501337,-0.008692,-0.004648,0.999929,-0.176877,0.000237,0.004965,1.0
35.15,34.545907,-0.011533,-0.002223,34.551181,-0.008917,-0.002076,0.996122,0.10852,-0.012927,0.001609,1.0
35.2,34.593715,-0.004202,0.001805,34.601004,-0.008947,0.000219,0.99654,0.030232,-0.011533,-0.002223,1.0
35.25,34.673022,-0.010478,-0.005098,34.650918,-0.00899,-0.002851,0.998739,-0.084301,-0.004202,0.001805,1.0
35.3,34.695532,-0.004803,0.00087,34.70078,-0.009087,0.000497,0.996857,0.104766,-0.010478,-0.005098,1.0
35.35,34.757308,-0.017676,-0.002626,34.750691,-0.009085,-0.001953,0.998559,-0.087439,-0.004803,0.00087,1.0
35.4,34.792138,-0.005851,0.003928,34.800464,-0.009125,0.002026,0.994697,0.121335,-0.017676,-0.002626,1.0
35.45,34.858713,-0.009575,-0.00097,34.850341,-0.009075,-0.00209,0.998245,-0.13322,-0.005851,0.003928,1.0
35.5,34.916789,-0.019243,0.003865,34.900208,-0.009188,-0.000822,0.997128,0.065001,-0.009575,-0.00097,1.0
35.55,34.945462,0.002972,-0.004637,34.949949,-0.009179,0.000858,0.994227,0.025742,-0.019243,0.003865,1.0
35.6,35.003942,-0.011612,-0.001109,34.999855,-0.009181,-0.001694,0.999108,-0.070221,0.002972,-0.004637,1.0
35.65,35.04023,-0.001354,-0.001806,35.049707,-0.009244,0.000225,0.996516,0.065514,-0.011612,-0.001109,1.0
35.7,35.095123,-0.000129,0.003084,35.099656,-0.009252,-0.001552,0.999594,-0.060788,-0.001354,-0.001806,1.0
35.75,35.165504,-0.015479,-0.003826,35.14965,-0.009406,-0.004621,0.999961,-0.061546,-0.000129,0.003084,1.0
35.8,35.205031,-0.010718,-0.001201,35.199464,-0.009534,0.001291,0.995356,0.163188,-0.015479,-0.003826,1.0
35.85,35.255921,0.009989,-0.006084,35.249288,-0.009432,0.001156,0.996785,-0.04416,-0.010718,-0.001201,1.0
35.9,35.316987,-0.003283,-0.012686,35.299136,-0.009471,-0.00312,0.997003,-0.095854,0.009989,-0.006084,1.0
35.95,35.350713,-0.00612,-0.00631,35.349067,-0.00955,0.001906,0.999015,0.1496,-0.003283,-0.012686,1.0
36.0,35.388002,-0.007345,0.006652,35.398983,-0.009407,0.002406,0.998164,-0.024882,-0.00612,-0.00631,1.0
36.05,35.459308,0.010497,0.001115,35.448877,-0.009386,-0.002206,0.997796,-0.109085,-0.007345,0.006652,1.0
36.1,35.499642,-0.016973,-0.009548,35.498728,-0.009614,-0.006776,0.996851,-0.086979,0.010497,0.001115,1.0
36.15,35.540877,-0.0016,0.006942,35.548493,-0.009769,0.003479,0.994908,0.278117,-0.016973,-0.009548,1.0
36.2,35.59849,-0.011694,-0.006047,35.598422,-0.009665,-0.003511,0.99952,-0.244292,-0.0016,0.006942,1.0
36.25,35.646812,-0.021328,-0.001669,35.648277,-0.009807,0.00124,0.996492,0.179856,-0.011694,-0.006047,1.0
36.3,35.711742,-0.017955,0.006599,35.697985,-0.009631,0.004715,0.993602,0.04191,-0.021328,-0.001669,1.0
36.35,35.747722,0.00054,0.001998,35.747706,-0.009447,0.001688,0.994614,-0.086152,-0.017955,0.006599,1.0
36.4,35.803634,-0.004365,0.001987,35.797645,-0.009471,-0.002687,0.999838,-0.087846,0.00054,0.001998,1.0
36.45,35.842231,-0.008292,0.000887,35.847591,-0.009628,-0.002696,0.998691,0.021747,-0.004365,0.001987,1.0
36.5,35.905205,-0.004699,-0.002602,35.897478,-0.009727,-0.001226,0.997513,0.031306,-0.008292,0.000887,1.0
36.55,35.946263,-0.015178,-0.012037,35.947397,-0.009769,-0.000622,0.99859,0.007285,-0.004699,-0.002602,1.0
36.6,35.997725,0.003213,0.002659,35.9972,-0.009662,0.006207,0.995447,0.168889,-0.015178,-0.012037,1.0
36.65,36.062906,-0.029622,-0.002859,36.047116,-0.009473,-0.001941,0.999036,-0.245914,0.003213,0.002659,1.0
36.7,36.096011,0.000107,0.007458,36.09675,-0.009463,0.006502,0.991113,0.272566,-0.029622,-0.002859,1.0
36.75,36.143305,0.004888,-0.003703,36.146659,-0.009243,-0.002122,0.999968,-0.283748,0.000107,0.007458,1.0
36.8,36.198902,0.001255,-0.000125,36.1966,-0.009434,-0.002875,0.998533,0.052106,0.004888,-0.003703,1.0
36.85,36.253626,-0.004802,0.001439,36.24657,-0.009569,-0.00305,0.999623,-0.017411,0.001255,-0.000125,1.0
36.9,36.29443,-0.009106,-0.000188,36.296509,-0.009715,-0.002516,0.99856,0.017713,-0.004802,0.001439,1.0
36.95,36.339255,-0.004461,-0.005725,36.346385,-0.0098,-0.000705,0.997268,0.04084,-0.009106,-0.000188,1.0
37.0,36.396924,-0.00825,-0.006263,36.396304,-0.009798,0.000617,0.998662,0.022838,-0.004461,-0.005725,1.0
37.05,36.446902,-0.013563,0.007104,36.446192,-0.009726,0.002405,0.997525,0.038993,-0.00825,-0.006263,1.0
37.1,36.476514,-0.012568,0.010621,36.496004,-0.009653,-0.000436,0.995931,-0.080761,-0.013563,0.007104,1.0
37.15,36.563806,-0.020609,0.006636,36.545812,-0.009749,-0.003136,0.99623,-0.047315,-0.012568,0.010621,1.0
37.2,36.594388,-0.026172,0.000932,36.595527,-0.009859,-0.000258,0.993817,0.083783,-0.020609,0.006636,1.0
37.25,36.63656,-0.015595,0.009121,36.645151,-0.009756,0.004567,0.992148,0.099671,-0.026172,0.000932,1.0
37.3,36.680942,-0.006639,0.00588,36.694885,-0.009592,0.000135,0.995322,-0.135709,-0.015595,0.009121,1.0
37.35,36.728809,-0.012503,0.000213,36.744759,-0.009678,-0.0028,0.998008,-0.03945,-0.006639,0.00588,1.0
37.4,36.788229,-0.01586,0.002603,36.794589,-0.009766,0.000251,0.996249,0.086146,-0.012503,0.000213,1.0
37.45,36.847388,-0.008849,0.002911,36.844361,-0.00971,0.001369,0.995242,0.006412,-0.01586,0.002603,1.0
37.5,36.879848,0.010835,0.011063,36.894207,-0.009677,-0.00049,0.997345,-0.048087,-0.008849,0.002911,1.0
37.55,36.93301,-0.001511,-0.012333,36.94405,-0.009903,-0.009979,0.996749,-0.225209,0.010835,0.011063,1.0
37.6,36.999885,-0.011713,0.002142,36.993997,-0.010281,-0.001179,0.999547,0.276302,-0.001511,-0.012333,1.0
37.65,37.038276,-0.013935,-0.000608,37.043852,-0.010259,-0.000549,0.996486,-0.05332,-0.011713,0.002142,1.0
37.7,37.08707,-0.009061,0.0054,37.09365,-0.010275,0.000688,0.995819,0.044257,-0.013935,-0.000608,1.0
37.75,37.149972,-0.005289,-0.007976,37.143499,-0.010288,-0.002271,0.997282,-0.085038,-0.009061,0.0054,1.0
37.8,37.199212,0.006457,0.002549,37.193408,-0.010363,0.000727,0.998413,0.096217,-0.005289,-0.007976,1.0
37.85,37.245385,-0.000676,0.001019,37.243315,-0.010424,-0.005346,0.998063,-0.17589,0.006457,0.002549,1.0
37.9,37.289634,-0.020707,0.00142,37.293286,-0.010734,-0.005299,0.999797,0.045144,-0.000676,0.001019,1.0
37.95,37.333524,-0.016629,0.008187,37.343036,-0.010874,0.00037,0.993788,0.13044,-0.020707,0.00142,1.0
38.0,37.394334,-0.030721,-0.006139,37.392774,-0.010863,-0.001613,0.995011,-0.082176,-0.016629,0.008187,1.0
38.05,37.449192,-0.00476,0.011451,37.442355,-0.01079,0.0071,0.990784,0.238374,-0.030721,-0.006139,1.0
38.1,37.489939,-0.007232,-0.002774,37.492205,-0.010585,-0.00332,0.998572,-0.320096,-0.00476,0.011451,1.0
38.15,37.531605,0.000234,0.000246,37.542104,-0.010788,-0.001176,0.99783,0.133613,-0.007232,-0.002774,1.0
38.2,37.592632,-0.00698,-0.000781,37.592079,-0.010849,-0.002975,0.99993,-0.078367,0.000234,0.000246,1.0
38.25,37.639239,-0.019476,-0.001686,37.641994,-0.010991,-0.001654,0.997906,0.052613,-0.00698,-0.000781,1.0
38.3,37.686456,-0.008927,-0.001361,37.69174,-0.01097,0.002872,0.994157,0.100001,-0.019476,-0.001686,1.0
38.35,37.758928,-0.022881,0.011525,37.741574,-0.010831,0.001419,0.997322,-0.061332,-0.008927,-0.001361,1.0
38.4,37.803404,-0.020055,0.002603,37.791272,-0.010805,-4.2e-05,0.993136,-0.021197,-0.022881,0.011525,1.0
38.45,37.814195,-0.005755,0.007962,37.840963,-0.010764,0.002358,0.993984,0.065295,-0.020055,0.002603,1.0
38.5,37.889664,-0.009652,0.000326,37.890834,-0.010733,-0.002773,0.998274,-0.144594,-0.005755,0.007962,1.0
38.55,37.942167,0.006681,-0.007927,37.940701,-0.010867,-0.000739,0.997104,0.086993,-0.009652,0.000326,1.0
38.6,37.992569,-0.01682,-0.005234,37.990591,-0.010892,-0.001237,0.997996,-0.034196,0.006681,-0.007927,1.0
38.65,38.043154,-0.002973,-0.010481,38.040369,-0.010857,0.004046,0.994954,0.140624,-0.01682,-0.005234,1.0
38.7,38.093384,-0.016506,-0.000203,38.090283,-0.010613,0.004369,0.999108,-0.02708,-0.002973,-0.010481,1.0
38.75,38.13453,-0.010065,0.008775,38.140075,-0.010399,0.004529,0.995048,0.010766,-0.016506,-0.000203,1.0
38.8,38.19214,-0.013665,-0.00306,38.189905,-0.010266,-0.000265,0.996981,-0.122544,-0.010065,0.008775,1.0
38.85,38.238477,-0.005661,0.006964,38.23971,-0.010231,0.003704,0.995901,0.129867,-0.013665,-0.00306,1.0
38.9,38.284987,-0.003524,-0.001711,38.289601,-0.010102,-0.000688,0.998302,-0.142273,-0.005661,0.006964,1.0
38.95,38.326501,-0.014934,0.001276,38.339542,-0.010156,0.000112,0.998943,0.055577,-0.003524,-0.001711,1.0
39.0,38.396541,-0.021152,0.014057,38.389352,-0.010084,0.002745,0.99552,0.051926,-0.014934,0.001276,1.0
39.05,38.411564,-0.002894,-0.002227,38.439053,-0.009982,0.00034,0.993655,-0.073093,-0.021152,0.014057,1.0
39.1,38.483839,-0.018571,0.007769,38.488955,-0.009982,0.000409,0.999132,0.019991,-0.002894,-0.002227,1.0
39.15,38.541002,0.001103,-0.003522,38.538724,-0.009941,0.001177,0.994429,0.014209,-0.018571,0.007769,1.0
39.2,38.590612,-0.006149,0.00231,38.588655,-0.009901,8.4e-05,0.999669,-0.030881,0.001103,-0.003522,1.0
